steps,tol,valid_prob,almost_valid_prob,time,best_valid,best_almost_valid
1,0.001,1615,2458,38.550946950912476,True,False
3,0.001,3436,935,216.0581398010254,True,False
1,0.0001,2014,584,28.502254962921143,True,False
1,0.01,864,3685,14.005932092666626,False,False
1,0.0001,1541,2269,40.594663858413696,True,False
2,0.01,597,4016,76.05524802207947,False,True
1,0.0001,426,4227,30.423084020614624,False,True
1,0.01,955,2941,17.37071180343628,False,True
3,0.01,2302,1313,123.73214483261108,True,False
1,0.0001,402,4269,39.63979911804199,False,True
2,0.0001,1940,2584,109.67789626121521,True,False
1,0.0001,2118,575,40.145336866378784,True,False
1,0.01,895,2971,24.62535810470581,False,True
3,0.001,2721,1196,287.313903093338,True,False
2,0.001,1881,2609,132.86070609092712,True,False
2,0.001,1433,2421,116.15167379379272,False,True
1,0.01,1501,2321,34.95700216293335,True,False
1,0.001,394,4190,32.08019471168518,False,True
1,0.001,898,2959,38.51715302467346,False,False
3,0.01,2294,2396,293.50428915023804,False,False
1,0.01,2007,581,37.76444101333618,True,False
3,0.001,252,1490,330.0973651409149,False,False
3,0.01,4617,362,192.8222370147705,True,False
1,0.0001,420,4264,39.398056983947754,False,True
3,0.01,3666,634,87.98074507713318,True,False
2,0.01,2247,1429,72.84264206886292,True,False
3,0.001,1227,2695,292.2992238998413,False,True
2,0.0001,3708,467,144.39992809295654,True,False
3,0.01,3682,846,158.20325899124146,True,False
2,0.001,2429,1227,131.40816402435303,True,False
2,0.001,4478,638,100.20908498764038,True,False
3,0.01,3938,1600,251.070729970932,True,False
3,0.0001,3788,682,404.23518800735474,True,False
2,0.01,2195,1189,51.417632818222046,True,False
3,0.0001,5164,828,353.4694170951843,True,False
3,0.01,1344,2474,140.65962886810303,False,False
3,0.001,2190,4206,293.57952904701233,False,True
3,0.001,4120,657,329.2120089530945,True,False
3,0.0001,3772,1431,320.7911641597748,True,False
3,0.01,1358,2199,118.11985325813293,False,True
2,0.01,1718,2606,89.45121502876282,True,False
3,0.0001,3518,1930,429.48565697669983,True,False
2,0.001,1191,2641,136.0226480960846,False,True
2,0.001,4043,485,130.7972583770752,True,False
1,0.01,2158,552,35.09088730812073,True,False
1,0.001,406,4227,40.363101959228516,False,True
3,0.001,2107,729,218.39187788963318,True,False
3,0.01,979,1322,170.11367917060852,True,False
2,0.0001,639,1982,69.97182607650757,True,False
3,0.0001,1498,1958,397.25292587280273,False,True
3,0.001,3232,787,330.18277502059937,True,False
3,0.0001,1519,2518,201.8738751411438,True,False
2,0.001,1091,3955,94.89069676399231,False,True
3,0.001,3790,1482,302.01713514328003,True,False
1,0.01,556,3288,36.01540422439575,False,True
2,0.01,1035,3747,68.84232020378113,False,True
1,0.001,1605,2432,46.444313764572144,True,False
2,0.01,1910,2034,54.95744585990906,True,False
1,0.01,2150,583,41.77015399932861,True,False
1,0.001,1728,2432,34.19810390472412,True,False
2,0.0001,2724,778,210.2046070098877,True,False
2,0.01,2085,664,114.7015130519867,True,False
1,0.0001,893,2986,38.19200801849365,False,False
2,0.01,2132,2223,93.40367698669434,True,False
2,0.001,1923,1984,168.68601822853088,True,False
3,0.01,2099,3756,157.67269325256348,False,True
1,0.0001,2100,583,33.811814069747925,True,False
2,0.01,450,3588,70.99774312973022,False,True
3,0.0001,6612,443,384.1373381614685,True,False
2,0.001,3686,468,119.20551800727844,True,False
2,0.01,961,1501,87.85967803001404,True,False
2,0.01,3244,1478,117.65597105026245,True,False
3,0.01,2727,1231,281.2700800895691,True,False
2,0.0001,1363,1264,138.20433902740479,True,False
3,0.01,4181,329,201.41644287109375,True,False
2,0.001,4564,658,169.84703612327576,True,False
2,0.01,1336,3114,150.4339189529419,False,True
2,0.001,2118,2904,183.9754662513733,True,False
3,0.01,2069,1814,90.93060278892517,True,False
1,0.001,1562,2248,23.53886890411377,True,False
3,0.0001,2715,1731,425.72903180122375,True,False
1,0.01,896,3006,34.3656530380249,False,False
2,0.001,866,2148,99.65972208976746,True,False
3,0.01,1971,913,353.88764119148254,True,False
3,0.001,1955,1998,278.2285885810852,False,True
2,0.0001,2405,1270,196.76345491409302,True,False
1,0.01,1628,2506,33.50861215591431,True,False
3,0.01,4673,686,219.91196703910828,True,False
1,0.01,408,4300,23.455513954162598,False,True
1,0.01,919,3031,25.014442920684814,False,False
2,0.01,403,2130,85.04771614074707,False,False
3,0.01,371,3248,81.8958911895752,False,True
2,0.0001,2647,767,184.9506130218506,True,False
1,0.0001,907,2997,26.565223932266235,False,False
2,0.0001,2002,1702,237.48504209518433,False,False
1,0.01,1535,2382,22.861136198043823,True,False
1,0.01,834,3711,39.912211179733276,False,False
2,0.0001,3160,741,180.72787809371948,True,False
3,0.0001,3632,1190,390.60989212989807,True,False
1,0.001,2188,542,25.806403160095215,True,False
1,0.001,1519,2233,36.51158690452576,True,False
3,0.0001,3023,1073,525.0530169010162,True,False
2,0.0001,1208,3757,183.6425859928131,False,True
3,0.0001,1008,2662,629.9118530750275,False,True
2,0.0001,2239,2156,111.08325386047363,True,False
2,0.01,1564,2861,112.30848574638367,False,True
2,0.001,1925,1709,145.98826384544373,False,False
3,0.001,2980,1476,340.5322799682617,True,False
1,0.01,1204,2984,16.32783007621765,True,False
3,0.01,4375,1184,136.11803913116455,True,False
2,0.0001,4291,400,148.661062002182,True,False
1,0.001,1528,2281,28.57971215248108,True,False
3,0.001,2127,2059,117.02111411094666,True,False
2,0.001,2819,634,98.03517389297485,True,False
1,0.001,2061,530,27.877530097961426,True,False
2,0.001,4663,247,101.69491195678711,True,False
1,0.01,944,2970,30.43467903137207,False,False
1,0.01,425,4221,24.85515594482422,False,True
3,0.0001,4811,438,246.22232103347778,True,False
3,0.001,1178,2224,199.00364518165588,False,False
1,0.001,1576,2279,40.267658948898315,True,False
1,0.0001,927,2979,34.0310263633728,False,False
3,0.0001,2446,1286,506.8220579624176,True,False
3,0.0001,703,2739,307.43285298347473,False,True
1,0.001,931,3000,29.84964394569397,False,False
3,0.001,4109,304,432.5039761066437,True,False
3,0.01,2403,891,158.04447984695435,True,False
1,0.01,2127,536,47.30433487892151,True,False
2,0.001,1795,1120,171.18293619155884,True,False
2,0.0001,915,4543,119.16775798797607,False,True
1,0.0001,1625,2481,40.859565019607544,True,False
2,0.0001,3808,729,215.89091086387634,True,False
3,0.01,3374,2797,191.20215797424316,True,False
2,0.0001,2741,1753,258.2365708351135,True,False
3,0.001,1570,2623,434.1721501350403,False,True
2,0.0001,146,2448,151.28936314582825,False,True
1,0.01,1571,2317,28.729894876480103,True,False
1,0.0001,910,2960,25.05469799041748,False,True
2,0.01,1509,2138,170.97276878356934,True,False
1,0.001,1568,2271,32.84673094749451,True,False
3,0.001,1273,3323,231.94977188110352,False,True
1,0.001,1594,2540,23.514237880706787,True,False
1,0.01,2009,575,25.422439098358154,True,False
3,0.001,3532,733,480.0389709472656,True,False
3,0.0001,3983,653,230.7923698425293,True,False
2,0.001,2578,1055,192.25957083702087,True,False
2,0.0001,2059,1120,139.4447638988495,True,False
3,0.0001,1650,2130,467.6504878997803,True,False
2,0.0001,3633,725,106.54379510879517,True,False
2,0.001,1757,1154,192.52043509483337,True,False
1,0.0001,433,4231,38.94843602180481,False,True
1,0.001,1528,2272,28.449612617492676,True,False
2,0.0001,5248,382,162.09102487564087,True,False
3,0.0001,4676,318,414.15448784828186,True,False
3,0.01,3081,770,244.83150267601013,True,False
3,0.01,2327,1720,100.4121298789978,True,False
2,0.001,554,3085,158.0664417743683,False,True
3,0.001,2483,1154,260.32368683815,True,False
2,0.01,1520,2125,89.27595901489258,False,False
1,0.001,1520,2295,24.986502170562744,True,False
3,0.0001,2284,1357,265.1423189640045,True,False
