steps,tol,valid_prob,almost_valid_prob,time,best_valid,best_almost_valid
3,0.0001,2592,1982,229.5898540019989,True,False
2,0.001,3160,1048,73.07562398910522,True,False
3,0.0001,3531,1925,197.87135314941406,True,False
3,0.001,725,2354,250.63572478294373,False,True
2,0.001,1380,3460,58.67497801780701,True,False
1,0.0001,1327,2560,27.54470181465149,False,True
3,0.001,1556,2023,168.88967490196228,True,False
1,0.0001,396,3181,30.17599630355835,False,True
1,0.0001,2043,1409,26.14438819885254,True,False
3,0.0001,3012,1188,407.961354970932,True,False
1,0.01,1068,3178,12.718897104263306,True,False
2,0.001,4071,1193,50.06489324569702,True,False
2,0.01,768,2670,66.71306204795837,False,True
2,0.001,4083,1351,63.65931296348572,True,False
3,0.0001,5205,683,339.45177721977234,True,False
3,0.0001,1465,2067,301.08995604515076,False,True
2,0.001,1966,1612,59.367937088012695,True,False
2,0.01,1268,1889,74.8390998840332,True,False
2,0.0001,4779,796,85.14813303947449,True,False
3,0.001,2669,2859,256.48372888565063,True,False
1,0.001,183,4297,16.817736864089966,False,True
1,0.001,427,3210,17.557187795639038,False,True
1,0.001,405,3095,18.624186038970947,False,False
1,0.001,390,3195,22.531982898712158,False,True
3,0.001,3714,836,213.0877230167389,True,False
1,0.001,1083,3181,13.104866981506348,True,False
2,0.001,1207,2595,56.041187047958374,False,True
1,0.0001,423,3144,24.497209072113037,False,True
2,0.0001,4062,1188,65.21043491363525,True,False
1,0.001,403,3122,15.816407203674316,False,True
1,0.01,1302,2536,13.80128812789917,False,True
3,0.01,2052,1996,140.1839370727539,False,True
2,0.0001,3695,669,90.04532480239868,True,False
1,0.001,1401,2484,18.322853088378906,True,False
2,0.0001,2280,563,59.61085271835327,True,False
2,0.0001,443,3430,111.37233090400696,False,True
2,0.001,2202,587,73.35492396354675,True,False
1,0.0001,421,3137,26.52460503578186,False,False
1,0.0001,434,3238,29.72374391555786,False,True
2,0.01,2133,1228,62.17108201980591,True,False
3,0.01,2389,2489,90.84760808944702,False,True
1,0.001,1072,3237,19.65894079208374,True,False
1,0.01,1450,2482,15.353025197982788,True,False
2,0.01,355,3370,26.61598801612854,False,True
2,0.01,355,1965,47.98770213127136,False,True
3,0.01,1370,1338,136.8007938861847,True,False
1,0.0001,1336,2616,24.03663396835327,False,True
1,0.001,1310,2590,17.799934148788452,False,True
2,0.0001,331,2043,76.71643996238708,False,True
3,0.01,3511,716,168.17756581306458,True,False
3,0.01,4816,408,144.0024609565735,True,False
3,0.001,4528,382,273.36507415771484,True,False
3,0.0001,701,1426,171.66707110404968,False,False
3,0.01,1320,1919,72.96490502357483,False,True
2,0.001,310,1967,59.885562896728516,False,False
2,0.001,4492,382,64.62559986114502,True,False
1,0.001,183,4277,24.903398036956787,False,True
1,0.001,200,4314,16.933260917663574,False,True
1,0.0001,1071,3261,26.039517879486084,True,False
2,0.001,1633,1840,50.28288388252258,False,True
2,0.0001,1590,1915,83.56906390190125,False,True
3,0.01,4317,834,133.42809915542603,True,False
3,0.0001,3437,602,319.48203706741333,True,False
1,0.01,1976,1414,10.358509063720703,True,False
1,0.0001,2022,1448,30.501571893692017,True,False
2,0.001,1769,2547,65.40966987609863,False,True
3,0.0001,4879,427,347.86283683776855,True,False
2,0.001,706,2578,54.127256870269775,False,True
3,0.0001,6246,303,403.3287479877472,True,False
3,0.01,4951,766,150.50966906547546,True,False
1,0.001,1940,1391,29.90699601173401,True,False
3,0.01,3471,692,132.36810207366943,True,False
2,0.0001,966,3610,86.7273690700531,False,True
2,0.001,1207,2107,67.9075698852539,False,True
2,0.0001,1517,2600,65.07116913795471,True,False
1,0.01,2037,1429,11.568870067596436,True,False
1,0.01,426,3196,16.884871244430542,False,True
1,0.001,1046,3178,13.923423051834106,True,False
3,0.001,4713,665,231.09440302848816,True,False
2,0.001,2984,1269,70.61853003501892,True,False
1,0.0001,1036,3263,23.561987161636353,True,False
3,0.0001,1746,3205,288.46719098091125,False,True
1,0.001,1395,2545,14.524004936218262,True,False
1,0.001,397,3265,12.538301944732666,False,True
1,0.0001,1341,2552,21.181168794631958,False,True
1,0.01,2000,1427,9.417088031768799,True,False
1,0.0001,399,3224,27.751596212387085,False,True
2,0.001,1217,2000,67.77272200584412,False,True
2,0.001,469,2985,83.83460807800293,False,True
2,0.01,3550,614,44.877678871154785,True,False
3,0.01,5417,524,168.19967937469482,True,False
2,0.001,1897,1570,82.48809695243835,True,False
2,0.001,2241,572,73.75250363349915,True,False
2,0.001,4765,847,65.41945171356201,True,False
3,0.001,3638,1898,268.68728494644165,True,False
3,0.0001,3760,1866,144.69014620780945,True,False
1,0.01,1099,3103,18.41899609565735,True,False
1,0.0001,419,3153,21.856958150863647,False,True
3,0.01,1886,2409,69.000816822052,True,False
3,0.0001,4274,2215,201.68594980239868,True,False
1,0.0001,1981,1495,27.01224708557129,True,False
1,0.01,1402,2479,21.341346740722656,True,False
1,0.001,1072,3170,17.059306144714355,True,False
2,0.01,4486,357,80.3482780456543,True,False
3,0.01,5563,410,166.12965297698975,True,False
1,0.0001,1305,2594,26.89808201789856,False,True
3,0.001,1495,847,192.49393916130066,True,False
1,0.001,1011,3313,19.952497720718384,True,False
1,0.01,1342,2578,11.433351993560791,False,True
3,0.001,6146,493,192.29805707931519,True,False
2,0.01,1725,1817,57.458794832229614,False,True
1,0.0001,447,3229,26.901699781417847,False,True
1,0.01,1323,2527,12.287423133850098,False,True
3,0.001,2554,354,286.0164260864258,True,False
1,0.001,172,4376,19.089823007583618,False,True
1,0.01,1064,3241,33.19549798965454,True,False
3,0.001,1392,1431,134.04923129081726,False,False
3,0.0001,2993,671,273.54061102867126,True,False
1,0.001,1318,2485,15.865172147750854,False,True
1,0.0001,1948,1405,24.743820190429688,True,False
1,0.001,1062,3234,15.01979923248291,True,False
1,0.001,198,4287,17.086435079574585,False,True
3,0.0001,1927,2812,212.49281096458435,False,True
1,0.001,400,3296,16.13276219367981,False,True
2,0.0001,4145,1356,83.29399490356445,True,False
3,0.001,5828,391,336.13004517555237,True,False
3,0.0001,4602,551,267.29631209373474,True,False
1,0.01,1035,3301,9.706610918045044,True,False
1,0.01,1350,2498,10.01524305343628,False,True
3,0.0001,2190,2430,303.64873123168945,True,False
2,0.01,1623,3347,64.46612095832825,True,False
3,0.001,3930,541,168.52879524230957,True,False
2,0.0001,2985,1341,81.73224306106567,True,False
2,0.0001,3596,862,85.49528408050537,True,False
2,0.001,1430,2305,70.82918500900269,True,False
3,0.0001,551,2116,170.757337808609,False,False
1,0.01,432,3141,15.332328081130981,False,True
2,0.01,4134,1347,63.25256299972534,True,False
2,0.01,1511,3080,41.2635612487793,True,False
2,0.01,2951,1302,86.68856191635132,True,False
1,0.001,1044,3294,13.01865005493164,True,False
1,0.01,2011,1391,16.900383949279785,True,False
2,0.0001,4775,788,78.98784112930298,True,False
2,0.0001,832,2671,92.80570888519287,True,False
2,0.01,2059,1461,41.02889013290405,True,False
2,0.01,2066,1136,59.6445529460907,True,False
3,0.01,3858,632,280.4563817977905,True,False
1,0.01,997,3261,11.654333114624023,True,False
2,0.0001,2402,2422,149.22810792922974,False,True
2,0.001,1339,2621,71.13730978965759,False,True
1,0.001,1029,3297,19.347509622573853,True,False
1,0.001,2050,1420,17.1542329788208,True,False
1,0.0001,1056,3336,20.74625825881958,True,False
2,0.0001,2122,1257,73.92633771896362,True,False
2,0.0001,1094,1922,89.23172903060913,False,True
1,0.01,386,3097,21.600003242492676,False,True
1,0.001,196,4295,18.911588191986084,False,True
3,0.0001,2781,3343,160.6736478805542,True,False
2,0.01,1654,2921,41.74229717254639,False,True
3,0.0001,3007,1235,318.9614779949188,True,False
3,0.001,3441,656,228.3263590335846,True,False
2,0.0001,3659,731,99.24626922607422,True,False
3,0.001,1825,1214,259.6215980052948,True,False
3,0.001,2357,362,332.2395248413086,True,False
2,0.01,1422,2959,42.229153633117676,False,True
1,0.001,1374,2507,13.599630117416382,False,True
1,0.0001,1020,3196,27.100881099700928,True,False
3,0.01,1163,1840,108.66093802452087,False,True
3,0.0001,5066,390,246.69261479377747,True,False
1,0.0001,2113,1435,27.75113606452942,True,False
1,0.001,1957,1484,18.623324155807495,True,False
3,0.001,4607,512,456.5441589355469,True,False
3,0.0001,5438,578,140.8631980419159,True,False
1,0.01,1070,3202,11.563375234603882,True,False
2,0.0001,4767,865,76.2273359298706,True,False
1,0.001,1345,2621,17.587323904037476,False,True
1,0.001,1377,2614,32.606937646865845,False,True
1,0.001,1310,2596,14.953474044799805,False,True
2,0.0001,2222,565,102.91671824455261,True,False
2,0.001,2358,2445,63.2538480758667,False,True
2,0.0001,1107,1975,73.7523398399353,False,True
2,0.01,3161,1022,40.385390758514404,True,False
3,0.001,5060,330,155.19188618659973,True,False
1,0.0001,1051,3279,25.678096294403076,True,False
2,0.001,3661,687,68.95081520080566,True,False
1,0.01,406,3201,13.621354103088379,False,True
2,0.001,2303,1218,82.87801790237427,True,False
2,0.01,2186,1017,51.92111372947693,True,False
2,0.001,1639,2960,50.66505002975464,False,True
2,0.001,1485,2262,57.3967080116272,True,False
3,0.01,4945,824,159.27637481689453,True,False
2,0.01,4836,828,51.09834909439087,True,False
1,0.001,1356,2508,13.733695983886719,False,True
3,0.0001,2274,1216,527.9068176746368,True,False
2,0.01,1231,1992,55.84948706626892,False,True
3,0.01,4752,808,254.12984991073608,True,False
1,0.001,1287,2568,22.153090953826904,False,True
3,0.0001,2957,715,394.4195656776428,True,False
1,0.01,1077,3250,26.345266103744507,True,False
3,0.0001,4499,359,342.3040060997009,True,False
1,0.001,1954,1445,24.641166925430298,True,False
3,0.0001,4008,645,375.0611798763275,True,False
1,0.0001,2070,1398,26.177550077438354,True,False
2,0.01,3158,1033,41.00640106201172,True,False
1,0.01,1998,1420,12.935907125473022,True,False
1,0.0001,1365,2582,36.34651207923889,True,False
2,0.0001,4165,1354,142.48375272750854,True,False
3,0.01,7726,197,143.1413550376892,True,False
2,0.0001,2983,1268,80.24185013771057,True,False
2,0.0001,697,2494,100.34480118751526,False,True
3,0.001,2451,520,292.77943301200867,True,False
2,0.001,453,2975,110.06879496574402,False,True
1,0.001,1077,3220,16.844927072525024,True,False
1,0.001,1349,2539,15.723737001419067,False,True
1,0.01,1023,3250,12.388093948364258,True,False
1,0.001,1052,3171,10.492320775985718,True,False
3,0.0001,4694,244,363.9828588962555,True,False
2,0.0001,4464,353,151.56742596626282,True,False
1,0.001,1009,3210,21.933264017105103,True,False
1,0.001,1979,1418,22.939707040786743,True,False
3,0.0001,3533,665,494.6602852344513,True,False
2,0.01,4699,790,92.4616870880127,True,False
2,0.001,4705,835,56.009416818618774,True,False
3,0.01,826,1939,190.8858048915863,False,True
1,0.0001,1290,2568,22.708825826644897,False,True
2,0.0001,526,3417,89.7334418296814,False,True
1,0.0001,1081,3216,24.214723825454712,True,False
1,0.001,1071,3189,22.53848171234131,True,False
2,0.0001,679,2445,118.84286999702454,False,True
2,0.01,2460,596,27.332345247268677,True,False
3,0.01,2915,1526,174.2740180492401,True,False
3,0.0001,5996,612,288.58403301239014,True,False
3,0.0001,5564,620,323.22144508361816,True,False
3,0.001,2618,2704,147.83374500274658,True,False
2,0.0001,681,2444,114.78238296508789,False,True
1,0.01,187,4301,13.573036909103394,False,True
3,0.01,3167,1715,149.48575592041016,True,False
1,0.01,2018,1454,14.540817022323608,True,False
3,0.01,4055,1194,121.14815020561218,True,False
3,0.01,3606,620,169.35745215415955,True,False
1,0.001,1940,1433,22.30092191696167,True,False
2,0.001,682,2503,139.2048020362854,False,True
2,0.01,453,3168,47.92970085144043,False,True
1,0.01,182,4370,18.797379970550537,False,True
2,0.001,3136,1037,116.22445225715637,True,False
3,0.001,1639,1719,148.27210760116577,False,True
3,0.0001,3449,678,258.0495150089264,True,False
2,0.001,3606,641,84.02586579322815,True,False
1,0.0001,1075,3230,28.647769927978516,True,False
3,0.001,1125,1851,165.90120697021484,False,True
1,0.0001,433,3219,27.03319001197815,False,True
1,0.001,206,4307,26.205722093582153,False,True
2,0.0001,2181,534,160.50095319747925,True,False
1,0.0001,2035,1465,26.424397945404053,True,False
3,0.001,2659,2769,296.7768120765686,True,False
1,0.01,420,3155,10.805752277374268,False,True
1,0.001,1377,2516,14.794013977050781,False,True
2,0.001,433,3397,65.20643305778503,False,True
1,0.001,1907,1418,22.865998029708862,True,False
1,0.001,385,3177,18.50290822982788,False,True
3,0.001,3614,927,197.09295988082886,True,False
1,0.001,2040,1434,19.823845863342285,True,False
1,0.001,1279,2544,21.300291061401367,False,True
2,0.01,4096,1344,103.00911736488342,True,False
2,0.001,803,2725,106.17500901222229,False,True
2,0.0001,1428,1583,99.79606509208679,False,True
2,0.001,2481,604,78.42100501060486,True,False
1,0.001,1085,3143,22.06805992126465,True,False
1,0.001,1078,3188,20.364337921142578,True,False
1,0.0001,193,4442,28.390183925628662,False,True
1,0.0001,1058,3217,22.673848152160645,True,False
1,0.0001,1950,1430,31.452154874801636,True,False
2,0.01,314,2052,42.748870849609375,False,True
1,0.001,1082,3269,22.00099015235901,True,False
2,0.0001,2451,623,63.784292221069336,True,False
2,0.01,1477,2574,41.56655168533325,True,False
2,0.01,4532,369,57.02530312538147,True,False
3,0.001,2758,2277,144.08472800254822,False,True
3,0.0001,482,3084,225.85798406600952,False,True
1,0.001,1947,1430,13.766517877578735,True,False
3,0.001,3925,549,227.9838261604309,True,False
1,0.01,1018,3327,18.86367106437683,True,False
3,0.01,5514,416,127.58450412750244,True,False
2,0.0001,2241,548,87.95021176338196,True,False
3,0.01,5238,428,118.20952486991882,True,False
3,0.01,3590,852,78.16555500030518,True,False
2,0.001,706,2492,44.046714067459106,False,True
3,0.0001,4505,379,181.93092393875122,True,False
3,0.01,1026,3222,98.39299702644348,True,False
1,0.001,389,3235,16.354798078536987,False,True
1,0.01,1376,2564,12.094941139221191,False,True
2,0.0001,2133,1298,99.61011981964111,True,False
2,0.001,4408,395,64.95293807983398,True,False
3,0.001,2203,1463,275.03451013565063,False,True
1,0.001,1373,2575,16.57677912712097,True,False
2,0.0001,2270,516,76.71776509284973,True,False
3,0.0001,1563,1353,294.9616298675537,False,True
2,0.0001,2710,791,81.95833778381348,True,False
3,0.01,3740,575,189.05337405204773,True,False
2,0.01,4391,374,60.53985285758972,True,False
1,0.0001,1364,2490,28.355165004730225,False,True
2,0.0001,4857,823,70.52279376983643,True,False
1,0.01,2050,1484,8.491470098495483,True,False
2,0.01,1022,2729,58.585227966308594,False,True
3,0.001,1445,2555,233.86500883102417,False,True
3,0.0001,4540,971,231.42260193824768,True,False
3,0.001,5924,648,280.241534948349,True,False
3,0.0001,4391,575,211.88904404640198,True,False
1,0.0001,1040,3262,22.20870804786682,True,False
3,0.01,3281,723,128.9903440475464,True,False
2,0.0001,3512,590,95.451584815979,True,False
3,0.001,3689,909,150.40265893936157,True,False
3,0.01,3964,343,164.264484167099,True,False
1,0.0001,458,3182,20.693533897399902,False,False
2,0.01,2108,1295,39.854168176651,True,False
2,0.0001,1438,1589,66.91495680809021,False,True
1,0.001,1122,3134,20.042008876800537,True,False
1,0.01,1366,2571,15.609153032302856,False,True
2,0.01,1026,2753,34.72336411476135,False,True
3,0.0001,4502,898,260.78816413879395,True,False
3,0.0001,996,2371,104.76132678985596,False,True
3,0.001,4581,1124,455.120001077652,True,False
2,0.001,3696,683,94.27326011657715,True,False
3,0.001,6066,765,135.271568775177,True,False
1,0.001,1097,3225,15.081717014312744,True,False
3,0.0001,3770,619,334.2017431259155,True,False
1,0.001,1939,1470,19.929104804992676,True,False
1,0.0001,1958,1457,15.668587923049927,True,False
1,0.01,1029,3250,15.500684976577759,True,False
2,0.0001,3508,850,118.8981020450592,True,False
3,0.001,4618,730,177.12634706497192,True,False
3,0.01,5039,680,250.40969705581665,True,False
1,0.001,401,3171,15.430966138839722,False,True
3,0.001,5872,312,215.23285102844238,True,False
3,0.001,3381,3095,228.85233187675476,True,False
2,0.01,1407,2046,29.626250982284546,False,True
1,0.001,1041,3202,22.92243790626526,True,False
3,0.0001,1409,2654,268.4169239997864,True,False
3,0.0001,4107,1271,231.30037903785706,True,False
1,0.001,1365,2507,27.910719871520996,False,True
1,0.0001,216,4305,25.854608058929443,False,True
2,0.01,2709,794,46.575950145721436,True,False
3,0.001,5558,591,215.68770503997803,True,False
3,0.001,984,2655,238.46398997306824,False,True
1,0.01,1132,3265,9.61087679862976,True,False
2,0.01,1305,3015,37.27418899536133,False,True
2,0.001,512,3446,55.399691104888916,False,True
2,0.001,4778,810,83.18994617462158,True,False
1,0.001,1102,3298,13.608335733413696,True,False
3,0.01,4656,793,198.7650430202484,True,False
3,0.0001,3836,384,310.9362699985504,True,False
3,0.0001,1726,2427,243.0587019920349,True,False
1,0.01,455,3212,12.558852672576904,False,True
2,0.0001,4124,1150,102.533447265625,True,False
3,0.01,1389,2652,62.565099000930786,False,True
1,0.01,1036,3279,13.7779381275177,True,False
2,0.01,1681,3001,49.23167014122009,False,True
3,0.0001,2983,692,362.22606801986694,True,False
3,0.0001,4138,279,149.3246169090271,True,False
1,0.01,436,3115,12.460992097854614,False,True
1,0.01,1305,2597,10.701332807540894,False,True
3,0.0001,3711,593,180.23100423812866,True,False
3,0.001,2959,600,229.1017451286316,True,False
2,0.001,4754,772,68.74916815757751,True,False
3,0.001,6578,387,258.0472810268402,True,False
2,0.01,2244,576,65.01236724853516,True,False
2,0.01,182,4646,21.91992497444153,False,True
2,0.01,336,1974,35.34073996543884,False,False
2,0.0001,2213,571,84.20898199081421,True,False
2,0.0001,1655,3267,128.48770904541016,True,False
2,0.001,2356,2522,167.82437300682068,False,True
3,0.0001,5838,316,208.83933973312378,True,False
1,0.01,1043,3160,11.703818082809448,True,False
2,0.01,3280,746,84.77096605300903,True,False
3,0.0001,4013,546,536.2772164344788,True,False
1,0.001,420,3216,21.13539719581604,False,True
1,0.01,1985,1466,14.703775405883789,True,False
1,0.01,434,3161,7.887080192565918,False,True
3,0.0001,2500,366,527.7556009292603,True,False
3,0.01,3327,1955,117.1359190940857,False,True
2,0.01,4467,333,56.897372245788574,True,False
1,0.001,1362,2566,14.557925939559937,False,True
3,0.01,2519,991,181.58056712150574,True,False
2,0.001,4458,365,59.14230394363403,True,False
1,0.01,416,3223,11.583866119384766,False,True
1,0.001,441,3172,21.068187952041626,False,True
3,0.01,2391,2152,302.91743874549866,True,False
2,0.0001,340,1975,57.857370138168335,False,True
3,0.001,1863,3425,175.31302309036255,False,True
3,0.0001,4849,465,341.6079571247101,True,False
1,0.0001,1319,2554,19.858963012695312,True,False
3,0.001,4741,368,228.55259704589844,True,False
3,0.01,3860,444,289.2810618877411,True,False
3,0.001,4776,237,315.6295018196106,True,False
1,0.001,1998,1421,14.392438888549805,True,False
1,0.001,1350,2523,20.17163586616516,False,True
3,0.01,3577,605,134.73761415481567,True,False
1,0.0001,2019,1424,23.896926879882812,True,False
2,0.001,525,3446,55.71813702583313,False,True
2,0.0001,456,3469,70.67519402503967,False,True
1,0.0001,1065,3199,19.857772827148438,True,False
2,0.001,952,3593,54.72381830215454,False,True
3,0.001,3836,437,240.60585284233093,True,False
3,0.01,1443,2103,233.7905821800232,True,False
3,0.0001,1168,2635,227.3414180278778,False,True
2,0.0001,4401,351,175.74023175239563,True,False
1,0.01,1060,3253,9.470737218856812,True,False
2,0.0001,3595,557,146.63585305213928,True,False
3,0.01,2348,1900,127.09211301803589,False,True
2,0.01,4546,383,84.50908708572388,True,False
3,0.0001,1039,666,181.7957901954651,True,False
3,0.001,3921,618,103.94045829772949,True,False
1,0.0001,1926,1468,23.2624409198761,True,False
2,0.001,4823,813,52.67281889915466,True,False
1,0.001,1033,3242,15.353219270706177,True,False
3,0.01,4648,411,131.19684290885925,True,False
1,0.0001,2002,1370,27.390549898147583,True,False
2,0.0001,2430,2502,148.29020166397095,False,True
3,0.0001,904,1945,162.48142004013062,False,False
2,0.001,2088,1247,75.24927616119385,True,False
1,0.001,1300,2617,13.26288104057312,False,True
1,0.001,2026,1414,19.681977033615112,True,False
1,0.01,1072,3153,14.14253306388855,True,False
2,0.0001,4754,788,83.88740801811218,True,False
3,0.001,7683,183,209.17135190963745,True,False
2,0.001,2388,613,215.31398797035217,True,False
2,0.0001,4502,357,112.79263496398926,True,False
3,0.0001,2238,1864,148.6798710823059,False,True
2,0.001,1963,1517,81.10485410690308,True,False
1,0.0001,183,4318,23.445319890975952,False,True
3,0.01,6044,629,85.15156197547913,True,False
2,0.001,1624,3016,63.99712896347046,False,True
1,0.0001,1034,3234,25.12783718109131,True,False
1,0.0001,1900,1440,23.520642042160034,True,False
2,0.0001,4438,326,138.01898908615112,True,False
1,0.01,1943,1402,13.933179140090942,True,False
3,0.0001,3906,666,341.6915349960327,True,False
1,0.001,1351,2567,30.38747477531433,False,True
1,0.01,214,4417,12.406981945037842,False,True
3,0.0001,2574,373,494.1975440979004,True,False
2,0.001,929,2108,80.34530520439148,False,True
2,0.01,1989,1463,79.05580520629883,True,False
2,0.01,2132,1300,45.06140995025635,True,False
2,0.0001,438,3385,76.84720301628113,False,True
3,0.01,2214,545,99.57710099220276,True,False
2,0.001,3642,659,111.56571984291077,True,False
2,0.0001,2692,794,104.55902624130249,True,False
2,0.01,1146,3223,30.70119333267212,True,False
3,0.001,3892,890,187.02916502952576,True,False
3,0.0001,1846,1240,571.7015309333801,True,False
2,0.001,2075,1162,81.80717968940735,True,False
2,0.01,2041,1821,50.5611572265625,False,True
2,0.001,1236,2582,77.99403095245361,True,False
1,0.01,2076,1338,17.487138748168945,True,False
3,0.0001,4518,421,280.34457182884216,True,False
3,0.01,3980,627,205.548415184021,True,False
3,0.0001,4125,341,270.9668548107147,True,False
2,0.01,2218,1243,80.1322078704834,True,False
3,0.001,4610,393,84.94363522529602,True,False
2,0.001,4036,1195,82.07659196853638,True,False
3,0.01,3409,645,187.81649613380432,True,False
1,0.0001,1098,3241,26.228780031204224,True,False
3,0.01,2460,1869,188.8638699054718,True,False
1,0.01,1069,3209,12.731913805007935,True,False
1,0.01,2025,1410,10.924891948699951,True,False
3,0.001,4489,1134,217.04116988182068,True,False
3,0.01,2831,2324,145.45650601387024,True,False
2,0.0001,2472,620,71.42970323562622,True,False
3,0.0001,1750,1223,317.29311418533325,True,False
1,0.0001,1333,2565,28.201149940490723,False,True
3,0.01,695,976,106.58064699172974,False,False
2,0.0001,1566,2259,105.29512691497803,False,False
1,0.01,196,4310,16.997931718826294,False,True
2,0.001,3622,684,85.41496706008911,True,False
2,0.01,4765,830,76.86652612686157,True,False
2,0.001,2337,2463,152.80285501480103,False,True
2,0.01,2461,593,27.091924905776978,True,False
1,0.0001,418,3121,29.59368896484375,False,True
3,0.0001,1946,2853,430.46274304389954,True,False
2,0.01,3654,846,44.911577224731445,True,False
2,0.01,1172,2607,47.10827612876892,False,True
3,0.001,1681,2245,135.348815202713,True,False
2,0.01,346,1940,75.56491494178772,False,True
3,0.001,3677,724,150.3375940322876,True,False
3,0.001,5413,975,141.81522393226624,True,False
3,0.01,2024,1766,114.43758916854858,False,True
3,0.001,4998,475,232.2323191165924,True,False
1,0.0001,1085,3168,32.622403144836426,True,False
1,0.0001,180,4392,34.308687925338745,False,True
3,0.01,3476,1028,126.87595796585083,True,False
3,0.0001,5023,324,315.2757613658905,True,False
3,0.0001,1437,1667,528.6480147838593,False,True
2,0.001,1358,2842,61.90376591682434,True,False
3,0.01,4372,568,263.3232400417328,True,False
2,0.001,3603,643,108.41010808944702,True,False
3,0.001,3132,1302,190.0153021812439,True,False
3,0.001,1345,2538,190.6424400806427,False,True
2,0.01,3577,866,63.052241802215576,True,False
1,0.01,1038,3242,13.469289064407349,True,False
1,0.001,1320,2526,14.502557039260864,False,True
3,0.01,4931,671,145.38912796974182,True,False
2,0.01,1555,2496,39.3055899143219,False,True
1,0.001,405,3189,15.70386791229248,False,True
2,0.01,3560,667,53.17206811904907,True,False
1,0.01,2075,1402,14.175244092941284,True,False
1,0.0001,1352,2571,28.30314326286316,False,True
3,0.0001,5581,1364,376.358225107193,True,False
3,0.001,5882,281,153.4490249156952,True,False
1,0.001,1941,1473,22.63855004310608,True,False
2,0.0001,2227,1248,122.57442688941956,True,False
1,0.0001,1059,3243,26.767149209976196,True,False
1,0.01,1324,2638,11.429961919784546,False,True
1,0.001,1323,2602,20.28134822845459,False,True
2,0.001,1926,1422,42.15345573425293,True,False
3,0.01,3706,615,239.9822072982788,True,False
2,0.01,2077,1228,55.8659610748291,True,False
3,0.0001,3942,493,363.080504655838,True,False
2,0.01,188,4416,41.71373128890991,False,True
3,0.001,4162,517,222.59222316741943,True,False
1,0.0001,442,3198,19.737261056900024,False,True
3,0.01,2409,517,150.90230202674866,True,False
1,0.0001,1083,3221,18.330749988555908,True,False
1,0.0001,1062,3218,20.376534938812256,True,False
3,0.01,4037,1033,208.66802597045898,True,False
2,0.001,4116,1191,97.35269093513489,True,False
2,0.0001,293,1983,48.155582904815674,False,True
1,0.001,1978,1438,26.959063053131104,True,False
1,0.0001,1329,2568,19.529998779296875,False,True
1,0.01,1022,3229,10.38086986541748,True,False
1,0.001,1052,3214,13.786725044250488,True,False
1,0.0001,1012,3227,18.243822813034058,True,False
3,0.01,7711,204,168.16206097602844,True,False
1,0.0001,199,4360,21.23738694190979,False,True
3,0.001,5473,608,252.04705810546875,True,False
2,0.001,1933,1556,88.48683714866638,True,False
1,0.01,1367,2536,9.48538613319397,True,False
3,0.01,5686,590,244.08303785324097,True,False
