starting_node,initial_state,steps,tol,time,optimal_cost,forest_cost,best_sol_prob
1,all,2,0.001,35.47324180603027,5.428195672403584,5.428195672403584,10000
1,all,2,0.001,36.02778482437134,6.528425892847276,6.528425892847276,10000
2,all,2,0.001,27.787964820861816,11.515100321742768,11.515100321742768,10000
0,all,2,0.001,34.01537203788757,14.217251742689381,14.217251742689381,10000
0,all,2,0.001,36.81168794631958,10.556633974338276,10.556633974338276,10000
1,all,2,0.001,44.666019916534424,12.529609998216888,12.529609998216888,10000
0,all,2,0.001,33.97866201400757,5.397650312093761,5.397650312093761,10000
1,all,2,0.001,38.86273908615112,6.038027399472076,6.038027399472076,10000
2,all,2,0.001,36.08553981781006,9.074795573665295,9.074795573665295,10000
2,all,2,0.001,36.0546760559082,8.21138713245856,8.21138713245856,10000
2,all,2,0.001,61.98681282997131,7.031421341605127,7.031421341605127,10000
1,all,2,0.001,35.14393997192383,11.504821104409377,11.504821104409377,10000
2,all,2,0.001,35.86976718902588,6.460485225567652,6.460485225567652,10000
1,all,2,0.001,40.04150080680847,9.800892444699409,9.800892444699409,10000
0,all,2,0.001,44.7794988155365,7.948136031669229,7.948136031669229,10000
0,all,2,0.001,43.4697790145874,10.567357390764963,10.567357390764963,10000
