case,initial_state,steps,tol,time,optimal_cost,forest_cost,best_sol_prob
0,"[2, 1, 0]",2,0.001,211.1934108734131,94.94612064456692,94.94612064456692,10000
5,"[2, 0, 1]",2,0.001,142.12934803962708,7.716383462257087,7.716383462257088,8649
7,"[2, 1, 0]",2,0.001,182.9343400001526,3.506505874893868,3.506505874893868,10000
3,all,2,0.001,656.4747741222382,16.04679269697521,16.04679269697521,4412
8,"[2, 0, 1]",2,0.001,101.30109596252441,5.250875991074331,5.394148893719964,9254
0,"[2, 0, 1]",2,0.001,125.98067212104797,34.87963115833005,34.87963115833005,10000
4,"[2, 0, 1]",2,0.001,148.37889695167542,36.98208690543676,36.98208690543676,10000
7,all,2,0.001,268.5515069961548,64.54354185548793,64.67785849243468,3781
1,"[2, 0, 1]",2,0.001,259.90602803230286,18.47003738504157,18.47003738504157,10000
8,"[2, 1, 0]",2,0.001,192.6338288784027,7.296556326718954,7.296556326718954,10000
2,all,2,0.001,625.3264918327332,63.63412009456386,63.63412009456386,5024
2,"[2, 1, 0]",2,0.001,201.7230122089386,15.180934064675387,15.180934064675387,10000
2,all,2,0.001,384.79283809661865,53.51810198207686,53.51810198207686,5029
0,"[2, 0, 1]",2,0.001,139.48527717590332,64.56724897046068,64.56724897046068,10000
3,"[2, 0, 1]",2,0.001,129.3523108959198,35.34158501663492,35.34158501663492,10000
2,"[2, 1, 0]",2,0.001,157.81581687927246,68.84893974835964,68.84893974835964,10000
5,"[2, 0, 1]",2,0.001,135.2909951210022,3.717584880382435,3.717584880382435,7451
1,all,2,0.001,433.5536308288574,99.98715911923856,99.98715911923856,5064
3,"[2, 1, 0]",2,0.001,112.75083804130554,17.342194113416507,19.076413524758156,8762
5,all,2,0.001,159.81354117393494,9.31420500663575,9.31420500663575,1751
5,"[2, 0, 1]",2,0.001,115.86091208457947,4.456068097896886,4.456068097896887,7634
3,all,2,0.001,194.82237601280212,11.291283216476184,11.291283216476184,4756
5,"[2, 0, 1]",2,0.001,94.19536781311035,5.255385870298934,5.255385870298934,3112
4,all,2,0.001,297.72643518447876,31.29663153774494,34.42629469151943,5363
7,"[2, 1, 0]",2,0.001,246.83594489097595,40.57418635435977,40.658622195674,9992
0,"[2, 0, 1]",2,0.001,122.93845105171204,89.78766025928904,89.78766025928904,10000
3,"[2, 1, 0]",2,0.001,136.65559220314026,10.731570967708926,10.731570967708926,10000
7,"[2, 0, 1]",2,0.001,121.24363207817078,15.41002064193294,15.41002064193294,10000
6,"[2, 1, 0]",2,0.001,110.76234126091003,20.89932702357854,20.89932702357854,10000
3,all,2,0.001,311.6306462287903,23.42166583139671,23.42166583139671,3004
2,all,2,0.001,281.570200920105,3.9411404616765404,3.9411404616765404,5033
2,all,2,0.001,400.7557678222656,43.700942475618206,43.700942475618206,5036
7,"[2, 1, 0]",2,0.001,222.51280188560486,34.75887977817465,34.75887977817465,10000
7,"[2, 0, 1]",2,0.001,257.59761905670166,45.694680088205274,45.78977179807064,9971
1,all,2,0.001,1463.9843447208405,0.5417163080122744,0.5417163080122744,5015
1,all,2,0.001,415.6265478134155,90.37730814053936,90.37730814053936,5005
4,"[2, 1, 0]",2,0.001,174.72637224197388,29.327036175569802,29.327036175569802,10000
6,"[2, 0, 1]",2,0.001,142.6725058555603,18.98567358656711,18.98567358656711,10000
0,"[2, 1, 0]",2,0.001,128.4094820022583,17.16588162183964,17.16588162183964,10000
0,"[2, 1, 0]",2,0.001,169.55920219421387,27.57616138699901,27.57616138699901,10000
4,"[2, 1, 0]",2,0.001,143.1039309501648,29.358340351748737,29.358340351748737,10000
2,"[2, 0, 1]",2,0.001,127.506844997406,97.06365433970043,97.06365433970043,10000
8,"[2, 0, 1]",2,0.001,151.78835606575012,7.712960990755763,7.712960990755763,10000
0,"[2, 0, 1]",2,0.001,163.8967478275299,7.426904862411476,7.426904862411476,10000
8,all,2,0.001,218.99934005737305,9.746737300782227,9.746737300782227,5395
3,"[2, 0, 1]",2,0.001,160.52231907844543,11.345132483446822,11.345132483446822,10000
1,all,2,0.001,371.9862759113312,98.26512179577688,98.26512179577688,4904
5,all,2,0.001,117.07974219322205,4.4494902264992895,4.4494902264992895,1716
3,all,2,0.001,491.8221061229706,2.786389631295866,2.786389631295866,3080
2,all,2,0.001,656.5327899456024,20.705789331833657,20.705789331833657,4899
7,"[2, 1, 0]",2,0.001,266.7445659637451,34.90716360319648,34.90716360319648,10000
1,"[2, 1, 0]",2,0.001,326.4111821651459,88.77082987634165,88.77082987634165,10000
5,"[2, 1, 0]",2,0.001,116.29643702507019,2.293135874310069,2.293135874310069,8958
7,"[2, 1, 0]",2,0.001,250.52143573760986,49.194742547405134,49.194742547405134,10000
4,all,2,0.001,483.69870686531067,5.170206518941356,5.170206518941356,5141
6,"[2, 0, 1]",2,0.001,209.40052604675293,35.00011875859179,35.00011875859179,3305
5,all,2,0.001,202.32893991470337,1.3880266041760414,1.3880266041760414,1756
1,all,2,0.001,355.9029629230499,30.322502578265542,30.322502578265542,5028
6,"[2, 0, 1]",2,0.001,131.91277599334717,26.026961441518285,26.026961441518285,10000
2,all,2,0.001,255.39241075515747,53.07725581060474,53.07725581060474,4977
8,all,2,0.001,211.3210859298706,11.49978294549647,11.49978294549647,4586
6,"[2, 1, 0]",2,0.001,116.401771068573,9.010694277311618,9.010694277311618,10000
1,"[2, 0, 1]",2,0.001,111.54574203491211,42.56523554906738,42.56523554906738,10000
5,"[2, 1, 0]",2,0.001,89.88176703453064,5.336218652507372,5.336218652507373,7750
5,"[2, 0, 1]",2,0.001,108.0219247341156,9.326000259794728,9.326000259794728,9953
5,"[2, 0, 1]",2,0.001,136.70221209526062,1.2792248729007016,1.2792248729007016,7184
7,"[2, 0, 1]",2,0.001,185.54623293876648,71.13983388626089,71.28787756291482,9978
7,"[2, 1, 0]",2,0.001,97.7590389251709,35.90451543700195,35.979233582707344,9992
1,all,2,0.001,210.06010603904724,39.00010572654718,39.00010572654718,5045
8,all,2,0.001,501.1097238063812,10.950278699608646,10.950278699608646,4930
0,all,2,0.001,319.188236951828,18.92753295553756,18.92753295553756,4983
4,"[2, 1, 0]",2,0.001,120.59826993942261,37.02028737966665,37.02028737966665,10000
0,"[2, 1, 0]",2,0.001,114.56609392166138,52.596531883351844,52.596531883351844,10000
1,"[2, 0, 1]",2,0.001,128.5057089328766,81.76837415807468,81.76837415807468,10000
1,"[2, 1, 0]",2,0.001,131.5039939880371,24.920538615219144,24.920538615219144,3341
4,all,2,0.001,290.1693320274353,33.33680153908829,33.33680153908829,4722
2,"[2, 0, 1]",2,0.001,124.5295741558075,56.997922395946176,56.997922395946176,10000
1,all,2,0.001,220.00374579429626,33.03692385483774,33.03692385483774,4902
7,"[2, 0, 1]",2,0.001,150.47848892211914,42.878176721648515,42.967407221402546,9978
8,"[2, 0, 1]",2,0.001,206.23974871635437,10.449925908732475,10.849161036301911,8925
7,"[2, 0, 1]",2,0.001,193.73020195960999,56.861005112538834,56.97933420884452,9982
6,all,2,0.001,502.5113043785095,12.913154097333468,12.913154097333468,4915
3,"[2, 1, 0]",2,0.001,235.82180619239807,26.78544762797884,26.78544762797884,10000
7,"[2, 0, 1]",2,0.001,249.56867003440857,38.639656701758675,38.639656701758675,10000
4,"[2, 0, 1]",2,0.001,139.3952579498291,23.385868042778664,23.385868042778664,10000
1,"[2, 0, 1]",2,0.001,168.98147630691528,50.8820536632726,50.8820536632726,10000
4,"[2, 1, 0]",2,0.001,239.8011429309845,45.76343874106668,50.33978261517335,6094
4,all,2,0.001,506.24775290489197,28.962390745842065,28.962390745842065,4818
8,all,2,0.001,584.2939381599426,4.5193823096975,4.5193823096975,4632
5,"[2, 1, 0]",2,0.001,106.38603019714355,3.9172405957072787,3.9172405957072787,7002
1,"[2, 0, 1]",2,0.001,177.55823278427124,54.25301808110625,54.25301808110625,10000
3,"[2, 1, 0]",2,0.001,164.20992588996887,33.75344544093493,37.128789985028426,9721
4,"[2, 1, 0]",2,0.001,115.09701609611511,21.40741266519874,21.40741266519874,10000
3,all,2,0.001,407.43963408470154,4.850363929758695,4.850363929758695,5942
7,"[2, 0, 1]",2,0.001,235.3886260986328,32.31106579911816,32.37830589114812,9987
6,"[2, 1, 0]",2,0.001,139.12748217582703,6.975118798546195,6.975118798546195,10000
3,all,2,0.001,191.58233189582825,24.33417533140052,24.33417533140052,3462
0,"[2, 1, 0]",2,0.001,138.0119743347168,68.87054255588984,68.87054255588984,9999
2,"[2, 0, 1]",2,0.001,137.97091007232666,3.0024388131814295,3.0024388131814295,9998
1,"[2, 1, 0]",2,0.001,127.50548005104065,44.74892309471617,44.74892309471617,10000
4,all,2,0.001,255.08916807174683,0.4041174634073996,0.4445292097481396,3899
0,"[2, 0, 1]",2,0.001,126.8235547542572,2.971891425716444,2.971891425716444,10000
2,"[2, 0, 1]",2,0.001,107.63323616981506,10.793610910078556,10.793610910078556,10000
4,"[2, 1, 0]",2,0.001,138.78975677490234,34.210381429642545,34.210381429642545,10000
0,"[2, 1, 0]",2,0.001,180.76189398765564,72.79404228784617,72.79404228784617,10000
0,"[2, 0, 1]",2,0.001,164.25872898101807,11.245267612054366,11.245267612054366,10000
6,"[2, 1, 0]",2,0.001,127.42537593841553,12.917170180845499,12.917170180845499,9999
8,all,2,0.001,297.9847731590271,8.309547562347802,8.309547562347802,4511
8,"[2, 1, 0]",2,0.001,126.52631282806396,13.379033850463994,13.379033850463994,10000
3,"[2, 1, 0]",2,0.001,260.9585220813751,3.974996748925763,3.974996748925763,4105
3,"[2, 1, 0]",2,0.001,214.6646740436554,32.84823550406855,32.84823550406855,10000
5,all,2,0.001,236.60004019737244,4.058778100742736,4.058778100742736,1736
0,"[2, 0, 1]",2,0.001,181.0738170146942,6.7370434868932785,6.7370434868932785,10000
8,"[2, 1, 0]",2,0.001,262.4133288860321,10.213645145625172,10.213645145625172,10000
5,all,2,0.001,255.78749227523804,4.367109877937426,4.367109877937426,1705
7,all,2,0.001,591.819680929184,57.13649603831073,57.255398437747836,5591
5,all,2,0.001,236.0230691432953,0.9233478312225962,0.9233478312225962,1713
4,all,2,0.001,410.73564171791077,28.203392174553766,31.02373139200914,2873
7,"[2, 0, 1]",2,0.001,208.81950068473816,67.80687037123407,67.80687037123407,9916
2,"[2, 0, 1]",2,0.001,191.2864990234375,83.79959942116685,83.79959942116685,10000
2,"[2, 1, 0]",2,0.001,181.86959600448608,97.2811275535528,97.2811275535528,10000
5,"[2, 1, 0]",2,0.001,143.15686798095703,3.362774220841541,3.3627742208415414,3648
4,all,2,0.001,642.075670003891,19.96774098901423,19.96774098901423,4549
2,"[2, 0, 1]",2,0.001,397.4022650718689,38.872142117878155,38.872142117878155,10000
0,all,2,0.001,438.75941491127014,55.26963348146373,55.26963348146373,4913
6,all,2,0.001,366.81980085372925,46.263430475673346,46.263430475673346,5049
6,all,2,0.001,487.60979080200195,33.15793494371397,33.15793494371397,5055
1,"[2, 1, 0]",2,0.001,177.19308376312256,36.39314234978768,36.39314234978768,10000
6,"[2, 1, 0]",2,0.001,146.65180802345276,3.0639956649982354,3.0639956649982354,10000
1,all,2,0.001,570.9373531341553,11.148174481569061,11.148174481569061,5080
0,"[2, 1, 0]",2,0.001,243.1659128665924,73.93095015004577,73.93095015004577,10000
7,"[2, 0, 1]",2,0.001,180.18221616744995,70.6715316612713,70.6715316612713,9748
1,"[2, 0, 1]",2,0.001,289.71315026283264,18.71020990140423,18.71020990140423,10000
2,"[2, 1, 0]",2,0.001,244.2603461742401,1.274227046597265,1.274227046597265,10000
6,"[2, 0, 1]",2,0.001,145.67254614830017,21.426244901110287,21.426244901110287,9999
1,"[2, 1, 0]",2,0.001,193.21221804618835,9.808049173305811,9.808049173305811,10000
8,all,2,0.001,462.6583549976349,9.754787428541047,10.106276088561359,3512
4,"[2, 1, 0]",2,0.001,235.7792010307312,36.71576605991293,36.71576605991293,10000
6,"[2, 1, 0]",2,0.001,233.69764924049377,0.374608063255118,0.374608063255118,10000
2,"[2, 0, 1]",2,0.001,171.35171127319336,15.275556605750518,15.275556605750518,10000
3,"[2, 1, 0]",2,0.001,221.52671265602112,38.74699247670164,38.74699247670164,10000
2,all,2,0.001,355.0155460834503,95.97919602014314,95.97919602014314,5016
3,"[2, 0, 1]",2,0.001,140.42765021324158,6.8620879567889705,6.8620879567889705,9999
4,all,2,0.001,447.5948989391327,10.630182489626499,10.630182489626499,4337
3,all,2,0.001,201.1455090045929,41.49609695017153,41.49609695017153,4510
3,all,2,0.001,610.8186020851135,2.0983654478539115,2.0983654478539115,3138
8,"[2, 1, 0]",2,0.001,133.2341148853302,10.273230734297842,10.273230734297842,10000
1,"[2, 1, 0]",2,0.001,140.87019538879395,52.3223025615966,52.3223025615966,10000
4,all,2,0.001,781.6331331729889,8.585470501868725,8.585470501868725,4275
4,all,2,0.001,528.6443169116974,21.716211657892504,21.716211657892504,4405
2,"[2, 0, 1]",2,0.001,125.65625500679016,83.00647006539799,83.00647006539799,10000
3,"[2, 0, 1]",2,0.001,250.2393651008606,48.18850973727472,48.18850973727472,10000
1,"[2, 0, 1]",2,0.001,130.16270995140076,33.35379378107844,33.35379378107844,10000
4,"[2, 1, 0]",2,0.001,117.44864106178284,17.669575671050463,17.669575671050463,10000
0,all,2,0.001,293.26527404785156,58.92440711757299,58.92440711757299,4881
6,"[2, 0, 1]",2,0.001,119.46965026855469,35.903287261069146,35.903287261069146,9999
6,"[2, 1, 0]",2,0.001,148.78768110275269,18.378363890542285,18.378363890542285,10000
5,"[2, 1, 0]",2,0.001,111.72874402999878,5.267832096871656,5.267832096871656,3971
6,all,2,0.001,321.6688210964203,14.3910633851593,14.3910633851593,4988
3,all,2,0.001,646.7611649036407,30.37122701274893,30.37122701274893,4497
1,"[2, 1, 0]",2,0.001,112.8795018196106,22.024067664323,22.024067664323,9999
4,"[2, 1, 0]",2,0.001,174.39841198921204,47.31213626673908,47.31213626673908,10000
2,all,2,0.001,354.02269315719604,59.53083425203641,59.53083425203641,5113
8,all,2,0.001,161.89783906936646,5.234206761402432,5.869611064665763,3980
5,"[2, 0, 1]",2,0.001,124.33948278427124,0.6349251297532186,0.6349251297532187,9725
4,"[2, 1, 0]",2,0.001,138.8528220653534,35.17820445737065,35.17820445737065,10000
1,"[2, 1, 0]",2,0.001,165.1292700767517,95.70482140085998,95.70482140085998,10000
6,"[2, 0, 1]",2,0.001,136.03873777389526,49.54363013478683,49.54363013478683,10000
1,"[2, 1, 0]",2,0.001,147.49894309043884,67.05754227032699,67.05754227032699,10000
6,all,2,0.001,302.0784912109375,34.59418306919274,34.59418306919274,4732
3,all,2,0.001,784.8827242851257,1.5830534211216942,1.5830534211216942,4424
7,"[2, 1, 0]",2,0.001,112.68426489830017,68.93379658589521,69.07724944675802,9983
2,"[2, 0, 1]",2,0.001,231.08824586868286,46.86937880955977,46.86937880955977,10000
7,"[2, 1, 0]",2,0.001,253.38588213920593,11.566735440482868,11.566735440482868,10000
3,all,2,0.001,345.91914319992065,40.475715284045094,40.475715284045094,4623
5,"[2, 1, 0]",2,0.001,117.92327189445496,4.006951024714716,4.006951024714716,5218
1,"[2, 0, 1]",2,0.001,148.33532691001892,41.415662757566906,41.415662757566906,10000
4,"[2, 0, 1]",2,0.001,144.0327341556549,20.719600487973423,20.719600487973423,2836
4,all,2,0.001,240.00586819648743,35.79552126687665,35.79552126687665,3207
2,"[2, 0, 1]",2,0.001,178.53302192687988,5.048710956885028,5.048710956885028,10000
1,"[2, 0, 1]",2,0.001,148.0709090232849,13.314227526853195,13.314227526853195,10000
2,"[2, 0, 1]",2,0.001,256.54192996025085,95.63734276659558,95.63734276659558,10000
5,"[2, 1, 0]",2,0.001,115.259840965271,6.017588253246347,6.017588253246348,6313
8,"[2, 1, 0]",2,0.001,126.36823678016663,10.317271472981005,10.317271472981005,10000
6,"[2, 1, 0]",2,0.001,120.656485080719,16.700296580262705,16.700296580262705,10000
5,"[2, 0, 1]",2,0.001,105.04872703552246,2.04097041130498,2.04097041130498,3264
0,all,2,0.001,245.90471005439758,28.61513834144791,28.61513834144791,5019
3,all,2,0.001,272.08714485168457,3.911713955643897,4.302885351208287,5229
8,all,2,0.001,527.6671786308289,8.429519818992569,8.429519818992569,4759
6,"[2, 1, 0]",2,0.001,119.93376612663269,15.873126215065323,15.873126215065323,10000
5,all,2,0.001,158.25866508483887,2.5826482107268856,2.5826482107268856,1703
1,"[2, 0, 1]",2,0.001,137.6112711429596,33.14339163620175,33.14339163620175,10000
1,"[2, 1, 0]",2,0.001,206.8315408229828,83.58237373710364,83.58237373710364,10000
8,"[2, 1, 0]",2,0.001,188.5479040145874,11.65286394831,11.65286394831,10000
1,all,2,0.001,462.04743003845215,71.6028323616149,71.6028323616149,5040
5,"[2, 0, 1]",2,0.001,84.81645083427429,4.661351661388936,4.661351661388936,7731
1,"[2, 1, 0]",2,0.001,195.82266092300415,40.79088100329144,40.79088100329144,10000
0,"[2, 1, 0]",2,0.001,180.39658999443054,32.363713075164036,32.363713075164036,10000
7,all,2,0.001,268.1984531879425,43.053321864970144,43.053321864970144,4377
2,"[2, 0, 1]",2,0.001,143.89159297943115,62.92428154515858,62.92428154515858,10000
3,"[2, 1, 0]",2,0.001,153.02542185783386,39.76898515860246,39.76898515860246,10000
5,all,2,0.001,150.39428210258484,4.957694712762224,4.957694712762224,1702
4,"[2, 0, 1]",2,0.001,105.70556688308716,32.77610473260313,32.77610473260313,9999
6,"[2, 0, 1]",2,0.001,121.12281489372253,22.944919870255863,22.944919870255863,10000
2,all,2,0.001,197.50081300735474,36.36933578901398,36.36933578901398,4981
8,"[2, 0, 1]",2,0.001,127.95234417915344,12.491273588520295,12.491273588520295,10000
3,"[2, 1, 0]",2,0.001,134.5689992904663,39.31399076561585,39.31399076561585,10000
1,"[2, 1, 0]",2,0.001,122.41245293617249,58.027394808475954,58.027394808475954,10000
7,"[2, 1, 0]",2,0.001,153.0303521156311,8.39532510915144,8.39532510915144,9963
0,all,2,0.001,566.9013690948486,83.92811902644155,83.92811902644155,4983
2,"[2, 1, 0]",2,0.001,114.27067112922668,28.152488512731367,28.152488512731367,10000
0,"[2, 0, 1]",2,0.001,111.29619789123535,4.736917662130424,4.736917662130424,10000
6,"[2, 1, 0]",2,0.001,130.26648426055908,30.905477845354056,45.75805327082507,3325
6,"[2, 0, 1]",2,0.001,156.98972702026367,40.295275526666735,40.295275526666735,10000
1,"[2, 0, 1]",2,0.001,138.48069095611572,87.51624689077448,87.51624689077448,10000
5,"[2, 0, 1]",2,0.001,126.05733704566956,9.789983143333004,9.789983143333004,6873
3,"[2, 1, 0]",2,0.001,130.15796494483948,38.59780000653301,42.45758000718631,8890
3,"[2, 0, 1]",2,0.001,147.93944120407104,2.7826421179520615,2.7826421179520615,10000
6,all,2,0.001,273.30857276916504,39.3759115291296,39.3759115291296,4936
4,all,2,0.001,447.1427891254425,32.83045563775106,32.83045563775106,4391
3,"[2, 1, 0]",2,0.001,167.3744158744812,20.810555688948188,20.810555688948188,4219
1,all,2,0.001,192.74798488616943,0.34109180549484197,0.34109180549484197,4866
4,all,2,0.001,502.87826919555664,32.70059555583538,32.70059555583538,3455
2,all,2,0.001,325.355388879776,49.57245980110572,49.57245980110572,5013
2,"[2, 0, 1]",2,0.001,182.87249088287354,17.87766136187531,17.87766136187531,10000
2,"[2, 0, 1]",2,0.001,191.34392428398132,57.53913035957909,57.53913035957909,10000
8,"[2, 0, 1]",2,0.001,124.92647123336792,7.105719758251879,7.105719758251879,9997
0,all,2,0.001,284.09173703193665,16.68334419820089,16.68334419820089,5050
4,"[2, 0, 1]",2,0.001,129.1316032409668,4.036978796698765,4.440676676368642,8855
7,"[2, 0, 1]",2,0.001,144.89180397987366,15.353090674855931,15.353090674855931,10000
7,"[2, 0, 1]",2,0.001,211.25755286216736,65.9431671954989,66.08039648587699,9968
7,"[2, 0, 1]",2,0.001,150.50602507591248,14.22359004894356,14.253189676199232,9966
3,all,2,0.001,350.6894977092743,13.047528698469247,14.35228156831617,4041
2,"[2, 1, 0]",2,0.001,168.04517197608948,65.0457550465122,65.0457550465122,10000
3,"[2, 1, 0]",2,0.001,127.58618092536926,41.696960522867826,41.696960522867826,10000
0,"[2, 0, 1]",2,0.001,133.1500449180603,68.90490902301315,68.90490902301315,9999
8,"[2, 1, 0]",2,0.001,210.03886103630066,4.146278493795049,4.146278493795049,4211
2,"[2, 1, 0]",2,0.001,170.63300609588623,88.58153538464435,88.58153538464435,10000
6,all,2,0.001,365.6492192745209,37.77406087105245,37.77406087105245,5053
6,"[2, 1, 0]",2,0.001,203.5602548122406,24.476526060951564,24.476526060951564,10000
4,all,2,0.001,297.73970890045166,46.27892216473323,46.27892216473323,3557
5,"[2, 1, 0]",2,0.001,145.68542790412903,7.367224125837067,7.367224125837067,6192
3,all,2,0.001,375.0802137851715,21.678596805716804,23.84645648628848,5135
1,"[2, 0, 1]",2,0.001,180.2824969291687,21.0769986548638,21.0769986548638,10000
7,"[2, 0, 1]",2,0.001,191.72430181503296,63.02452209446813,63.15567761536995,9974
2,"[2, 1, 0]",2,0.001,218.7321059703827,54.7752111067291,54.7752111067291,10000
2,all,2,0.001,548.7628438472748,52.140542112347404,52.140542112347404,5009
2,"[2, 1, 0]",2,0.001,211.00212907791138,33.822277983536985,33.822277983536985,10000
6,all,2,0.001,530.5265719890594,47.45426526129665,47.45426526129665,5027
0,"[2, 1, 0]",2,0.001,291.8317220211029,48.63259788212875,48.63259788212875,10000
3,"[2, 0, 1]",2,0.001,241.0220079421997,7.133758428444602,7.133758428444602,10000
5,"[2, 0, 1]",2,0.001,161.38030624389648,4.82626206063569,4.82626206063569,3285
8,"[2, 0, 1]",2,0.001,222.8855950832367,11.94846238590791,13.390217557562625,8905
8,"[2, 1, 0]",2,0.001,155.24155592918396,12.582614718255925,12.582614718255925,10000
6,all,2,0.001,429.05677580833435,39.140767440598744,39.140767440598744,4917
6,"[2, 1, 0]",2,0.001,176.30356311798096,29.642643622491153,29.642643622491153,10000
3,all,2,0.001,271.3186559677124,31.71950544545688,34.89145599000257,2891
8,"[2, 0, 1]",2,0.001,211.4848849773407,14.843945496909573,14.843945496909573,4142
2,"[2, 1, 0]",2,0.001,161.56892228126526,72.07254053595307,72.07254053595307,10000
0,"[2, 0, 1]",2,0.001,141.14573884010315,59.47479982662847,59.47479982662847,10000
2,"[2, 0, 1]",2,0.001,169.34353280067444,75.4056660408862,75.4056660408862,10000
0,"[2, 1, 0]",2,0.001,192.422767162323,34.75224478975938,34.75224478975938,10000
3,"[2, 1, 0]",2,0.001,185.05031299591064,48.619412889988276,48.619412889988276,10000
2,"[2, 1, 0]",2,0.001,191.01153111457825,17.509870515565552,17.509870515565552,10000
8,"[2, 0, 1]",2,0.001,180.24281787872314,8.1965341128482,8.1965341128482,10000
6,all,2,0.001,611.841411113739,16.520058463078232,16.520058463078232,5078
1,"[2, 1, 0]",2,0.001,166.68324494361877,43.71911909552219,43.71911909552219,9999
3,all,2,0.001,798.4877378940582,9.274734965689479,9.274734965689479,4248
3,"[2, 0, 1]",2,0.001,139.1533329486847,13.70849005242787,13.70849005242787,10000
6,"[2, 0, 1]",2,0.001,206.490553855896,7.656126104193113,7.656126104193113,10000
3,all,2,0.001,335.5165009498596,17.49809237799879,17.49809237799879,4984
6,all,2,0.001,721.2835772037506,45.04208286997061,45.04208286997061,4946
0,all,2,0.001,463.0784170627594,72.92156562729468,72.92156562729468,4932
5,all,2,0.001,144.18670010566711,8.417442298410563,8.417442298410563,1697
6,all,2,0.001,361.588182926178,47.26424301779247,47.26424301779247,5011
8,all,2,0.001,246.81240487098694,9.509831700752656,9.509831700752656,4819
4,"[2, 0, 1]",2,0.001,107.00486183166504,1.2888425318460017,1.2888425318460017,10000
0,"[2, 0, 1]",2,0.001,111.85184121131897,58.606891845072084,58.606891845072084,10000
5,"[2, 1, 0]",2,0.001,104.52294397354126,4.469907282948971,4.469907282948972,6493
3,"[2, 1, 0]",2,0.001,121.47518277168274,22.577590228195128,22.577590228195128,10000
3,all,2,0.001,267.2124276161194,38.94045730049451,38.94045730049451,4569
5,all,2,0.001,155.64723682403564,8.198062912424755,8.198062912424755,1740
0,"[2, 0, 1]",2,0.001,123.88955593109131,52.190744983075106,52.190744983075106,10000
5,"[2, 1, 0]",2,0.001,92.06092309951782,3.724595500687145,3.724595500687145,4061
1,"[2, 0, 1]",2,0.001,113.29359531402588,24.193958313536292,24.193958313536292,9998
1,"[2, 1, 0]",2,0.001,110.26272773742676,76.10211987359044,76.10211987359044,10000
4,"[2, 1, 0]",2,0.001,151.29330682754517,12.20170610100022,12.20170610100022,10000
8,"[2, 1, 0]",2,0.001,105.94287586212158,8.851177195162439,8.851177195162439,10000
3,all,2,0.001,681.9151728153229,4.936813945526236,4.936813945526236,4688
2,all,2,0.001,200.55820393562317,33.70715995039597,33.70715995039597,4835
3,"[2, 0, 1]",2,0.001,117.54800391197205,39.738842960830524,39.738842960830524,10000
6,"[2, 1, 0]",2,0.001,124.53551006317139,24.19298289504238,24.19298289504238,10000
8,"[2, 0, 1]",2,0.001,102.17126178741455,8.27187472876239,8.27187472876239,10000
8,"[2, 1, 0]",2,0.001,156.75539088249207,8.505791965883656,8.505791965883656,10000
8,"[2, 0, 1]",2,0.001,160.18406081199646,9.649940552035964,9.649940552035964,10000
8,"[2, 0, 1]",2,0.001,160.02205085754395,11.858498055394309,11.858498055394309,10000
3,all,2,0.001,307.392009973526,17.239124976104407,17.239124976104407,4712
2,"[2, 1, 0]",2,0.001,137.36862897872925,16.20740785616769,16.20740785616769,10000
8,all,2,0.001,588.8089790344238,6.32818563513328,6.32818563513328,5169
3,"[2, 1, 0]",2,0.001,135.8714051246643,6.816430096127068,7.498073105739776,10000
6,"[2, 1, 0]",2,0.001,122.20188188552856,14.578339621612807,14.578339621612807,10000
8,"[2, 0, 1]",2,0.001,136.26235795021057,3.606527807763314,3.606527807763314,10000
7,"[2, 1, 0]",2,0.001,270.13597989082336,48.226443234905645,48.3268036037512,4807
0,"[2, 1, 0]",2,0.001,157.38926911354065,76.41594190933063,76.41594190933063,10000
3,all,2,0.001,241.7445981502533,36.56912842582218,40.226041268404394,5820
6,"[2, 1, 0]",2,0.001,171.76150584220886,15.949322336508091,15.949322336508091,10000
1,"[2, 1, 0]",2,0.001,171.94369530677795,25.382872955352852,25.382872955352852,3364
1,"[2, 1, 0]",2,0.001,357.59860396385193,48.185551422738556,48.185551422738556,10000
2,"[2, 1, 0]",2,0.001,289.96979689598083,85.01678120516145,85.01678120516145,10000
7,all,2,0.001,214.01805901527405,37.00276083260713,37.079764452952425,3723
1,all,2,0.001,482.95684480667114,87.53632390838911,87.53632390838911,4901
2,all,2,0.001,460.76792192459106,68.50178687347244,68.50178687347244,5009
6,"[2, 1, 0]",2,0.001,117.29956007003784,0.537747351497197,0.537747351497197,9999
3,"[2, 0, 1]",2,0.001,115.97008109092712,28.330948999163788,28.330948999163788,10000
2,all,2,0.001,298.8926908969879,64.71907276750949,64.71907276750949,5009
7,"[2, 0, 1]",2,0.001,144.08737301826477,23.089459594950725,23.089459594950725,10000
5,all,2,0.001,164.52652788162231,5.665265133909507,5.665265133909507,1717
4,"[2, 1, 0]",2,0.001,155.3844699859619,1.6575107728316496,1.6575107728316496,10000
5,"[2, 0, 1]",2,0.001,99.95344996452332,9.234696730977394,9.234696730977396,8974
3,all,2,0.001,473.4394917488098,27.94365755814114,27.94365755814114,4447
5,"[2, 0, 1]",2,0.001,95.19956874847412,6.051629973547818,6.051629973547818,8184
7,"[2, 0, 1]",2,0.001,136.74519515037537,48.66110770865442,48.66110770865442,10000
2,"[2, 0, 1]",2,0.001,220.3068549633026,40.661698945996136,40.661698945996136,10000
