8,all,2,0.001,773.6588778495789,13.283190505412346,13.283190505412346,6794
[2.57062203 0.48672171],[1.50443204 6.34792674],[8.78609688 7.15087294]
"((1, 0, 0, 0, 1, 0, 0, 0, 1), 6794)","((0, 0, 1, 0, 1, 0, 1, 0, 0), 1756)","((0, 1, 0, 1, 0, 0, 0, 0, 1), 648)","((0, 1, 0, 0, 0, 1, 1, 0, 0), 385)","((1, 0, 0, 0, 0, 1, 0, 1, 0), 334)","((0, 0, 1, 1, 0, 0, 0, 1, 0), 83)"
2.4326155220648493,0.02032396664877234
6.00370279018959,1.673941328948055
"
"
3,all,2,0.001,249.95458102226257,33.68066068690686,33.68066068690686,4425
[-1.07356606 -1.07356606],[-1.07356606  2.29450001],[-1.07356606 32.60709463]
"((1, 0, 0, 0, 1, 0, 0, 0, 1), 4425)","((0, 1, 0, 1, 0, 0, 0, 0, 1), 2267)","((0, 0, 1, 0, 1, 0, 1, 0, 0), 2185)","((0, 0, 1, 1, 0, 0, 0, 1, 0), 1072)","((0, 1, 0, 0, 0, 1, 1, 0, 0), 31)","((1, 0, 0, 0, 0, 1, 0, 1, 0), 20)"
1.4203245691641544,0.9584213176343068
1.2676288902261392,1.6883907607688693
"
"
7,"[2, 0, 1]",2,0.001,132.83475875854492,41.540535630410574,41.62698246742079,9968
[-0.13588901 -0.13588901],[38.80836314 -0.13588901],[-0.13588901  2.46039447]
"((0, 1, 0, 0, 0, 1, 1, 0, 0), 9968)","((1, 0, 0, 0, 0, 1, 0, 1, 0), 19)","((0, 1, 0, 1, 0, 0, 0, 0, 1), 13)"
1.6198760106957473,1.2261188285762774
4.058540867419612,5.56789978647558
"
"
8,"[2, 0, 1]",2,0.001,126.16329979896545,7.438111102029453,7.438111102029453,10000
[3.75921707 4.9102703 ],[8.01522631 3.84268144],[0.72371359 4.61073906]
"((0, 0, 1, 1, 0, 0, 0, 1, 0), 10000)"
1.8652999433894526,1.2762635185049405
3.7600344309500127,6.310719047519653
"
"
6,"[2, 0, 1]",2,0.001,180.10415887832642,1.1715916253205503,1.1715916253205503,10000
[-1.1558657  -0.58144565],[-0.0070256  -0.58144565],[-0.58144565 -0.46656164]
"((0, 1, 0, 0, 0, 1, 1, 0, 0), 10000)"
2.7979799887904666,0.04908809639318029
0.23623993376239788,6.005129352752524
"
"
3,"[2, 1, 0]",2,0.001,96.60322117805481,33.63546808979235,36.999014898771584,8753
[1.01019233 1.01019233],[1.01019233 4.37373914],[ 1.01019233 34.64566042]
"((0, 1, 0, 1, 0, 0, 0, 0, 1), 8753)","((1, 0, 0, 0, 1, 0, 0, 0, 1), 610)","((0, 0, 1, 1, 0, 0, 0, 1, 0), 602)","((1, 0, 0, 0, 0, 1, 0, 1, 0), 28)","((0, 1, 0, 0, 0, 1, 1, 0, 0), 6)","((0, 0, 1, 0, 1, 0, 1, 0, 0), 1)"
1.8732117964722184,2.208297083333271
3.9250522948571933,5.471681025363839
"
"
7,"[2, 1, 0]",2,0.001,112.67871117591858,27.921446129007055,27.921446129007055,10000
[0.78404562 0.78404562],[26.96040136  0.78404562],[0.78404562 2.529136  ]
"((0, 1, 0, 1, 0, 0, 0, 0, 1), 10000)"
1.0799155181566282,2.69973395416383
2.018004459086371,4.778932180851605
"
"
5,all,2,0.001,144.2831370830536,9.921407854501123,9.921407854501123,1755
[-1.37315798 -1.37315798],[ 3.58754595 -1.37315798],[1.10719398 2.92293764]
"((0, 1, 0, 0, 0, 1, 1, 0, 0), 1755)","((0, 0, 1, 0, 1, 0, 1, 0, 0), 1734)","((0, 1, 0, 1, 0, 0, 0, 0, 1), 1667)","((1, 0, 0, 0, 0, 1, 0, 1, 0), 1621)","((0, 0, 1, 1, 0, 0, 0, 1, 0), 1612)","((1, 0, 0, 0, 1, 0, 0, 0, 1), 1611)"
2.8007832474408985,0.7300001429764563
2.3789322814472555,0.0635266861338322
"
"
7,"[2, 0, 1]",2,0.001,117.0849347114563,66.72389317068159,66.72389317068159,10000
[-1.69981861 -1.69981861],[60.85383124 -1.69981861],[-1.69981861  2.47042471]
"((0, 0, 1, 1, 0, 0, 0, 1, 0), 10000)"
0.5890167945850502,1.1781103760963991
0.3751768155228785,2.146583148992118
"
"
2,"[2, 1, 0]",2,0.001,137.1439929008484,6.217601109907756,6.217601109907756,10000
[0.8547409  3.96354146],[0.8547409  7.07234201],[0.8547409 0.8547409]
"((0, 1, 0, 1, 0, 0, 0, 0, 1), 10000)"
0.5890691397004212,1.4235761502623792
4.752690586588825,0.30338007155158925
"
"
6,"[2, 0, 1]",2,0.001,124.00338292121887,19.961222630424267,19.961222630424267,10000
[-9.68032162  0.10647297],[9.89326756 0.10647297],[0.10647297 2.06383189]
